,rent,dist,nrooms,age,size,noccup,price
14514,315,18.0,2.0,12,59,3,88050.0
14515,326,18.0,2.0,5,55,3,94550.0
14516,,18.0,25.0,8,38,3,
14517,270,18.0,2.0,15,52,3,98150.0
14518,322,,37.0,16,64,3,75600.0
14519,300,18.0,2.0,16,56,3,77350.0
14520,283,to center = 18,38.0,14,62,3,80150.0
14521,316,close to center,2.0,16,60,3,5279393.0
14522,,18.0,2.0,15,58,3,87600.0
14523,214,18.0,37.0,14,47,3,46250.0
14524,-350,18.0,2.0,13,49,3,69100.0
14525,319,to center = 18,37.0,16,75 sq.m,3,
14526,'271',to center = 18,2.0,17,67,3,81700.0
14527,241,18.0,2.0,7,40,3,53150.0
14528,286,18.0,2.0,6,42,3,66250.0
14529,372,18.0,2.0,15,66,3,92350.0
14530,-354,18.0,2.0,16,71,3,95550.0
14531,412,18.0,2.0,16,75 sq.m,3,96150.0
14532,370,18.0,2.0,age:15,68,3,90200.0
14533,397,18.0,2.0,16,77,3,97750.0
14534,315,18.0,,14,62,3,85600.0
14535,'303',18.0,2.0,12,55,3,83350.0
14536,338,close to center,2.0,16,77,3,85550.0
14537,402,18.0,2.0,7,78,3,109450.0
14538,'385',18.0,38.0,16,71,3,92650.0
14539,396,18.0,2.0,15,58,3,87200.0
14540,334,18.0,2.0,16,67,3,84150.0
14541,367,,2.0,16,73,3,5942410.0
14542,339,to center = 18,2.0,16,69,3,84150.0
14543,'389',18.0,2.0,4,64,3,105350.00000000001
14544,,17.0,2.0,18,56,3,203100.0
14545,437,17.0,2.0,15,51,3,250000.49999999997
14546,523,17.0,2.0,15,65,3,250000.49999999997
14547,507,17.0,2.0,age:16,49,3,212950.00000000003
14548,'448',17.0,2.0,15,46,3,185250.0
14549,446,17.0,2.0,18,46,3,164650.0
14550,394,17.0,2.0,12,42,3,147200.0
14551,,18.0,,5,74,3,135950.0
14552,'485',,2.0,10,71,'3',124750.0
14553,474,17.0,2.0,4,74,3,130450.0
14554,477,18.0,2.0,12,76,3,120750.0
14555,503,18.0,2.0,15,82,4,120100.0
14556,572,17.0,2.0,4,54,3,168500.0
14557,632,17.0,2.0,3,53,3,233800.0
14558,476,17.0,2.0,4,50,3,161250.0
14559,283,18.0,2.0,34,53,3,
14560,409,18.0,2.0,31,53,3,95100.0
14561,430,18.0,2.0,17,54,3,118650.00000000001
14562,257,18.0,2.0,31,48,3,100200.0
14563,264,close to center,2.0,35,63,3,91950.0
14564,341,18.0,2.0,34,56,3,93850.0
14565,244,18.0,2.0,age:32,51,3,90700.0
14566,340,18.0,2.0,34,63,3,91050.0
14567,-194,18.0,2.0,age:36,56,3,88000.0
14568,263,18.0,,36,50,3,83000.0
14569,'313',to center = 18,2.0,28,53,3,99800.0
14570,'258',18.0,2.0,old,53,'3',81250.0
14571,328,18.0,2.0,33,47,3,92400.0
14572,288,18.0,2.0,31,49,'3',106000.0
14573,396,18.0,2.0,age:27,52,3,141900.0
14574,284,to center = 18,2.0,age:22,41,3,151550.0
14575,263,18.0,2.0,24,34,2,181250.0
14576,213,18.0,2.0,35,51,3,80700.0
14577,,18.0,2.0,35,55,3,85800.0
14578,,18.0,2.0,35,54,3,86150.0
14579,378,18.0,2.0,34,54,3,104099.99999999999
14580,393,18.0,2.0,,52,3,102000.0
14581,369,18.0,2.0,35,53,3,96450.0
14582,275,18.0,2.0,31,54,3,87950.0
14583,,18.0,2.0,age:30,54,3,82550.0
14584,320,18.0,2.0,,62,3,
14585,414,18.0,2.0,30,59,3,98550.0
14586,290,18.0,2.0,35,50,3,86000.0
14587,253,close to center,2.0,age:23,51,3,92050.0
14588,-300,18.0,2.0,30,53,3,84900.0
14589,324,18.0,2.0,30,61,3,86650.0
14590,'401',18.0,2.0,24,61,3,106250.0
14591,205,18.0,2.0,24,46,3,99050.0
14592,'227',to center = 18,2.0,age:21,51,,98800.0
14593,'320',to center = 18,2.0,27,60,3,
14594,294,18.0,2.0,age:31,63,3,81000.0
14595,'351',18.0,2.0,28,58,3,94000.0
14596,355,18.0,38.0,26,52,3,92050.0
14597,379,,2.0,age:26,56,3,92850.0
14598,232,18.0,2.0,mid,51,3,89750.0
14599,233,to center = 18,2.0,24,45,3,93750.0
14600,171,18.0,2.0,14,40,3,79500.0
14601,276,18.0,2.0,35,59,3,86200.0
14602,229,18.0,,37,53,3,79850.0
14603,'187',to center = 18,2.0,22,41,3,88900.0
14604,'272',18.0,2.0,34,54,3,88150.0
14605,,18.0,,age:33,56 sq.m,3,6206833.0
14606,167,18.0,2.0,25,39,3,88750.0
14607,342,18.0,2.0,25,47,3,81150.0
14608,,18.0,2.0,28,61,3,102000.0
14609,,18.0,2.0,33,53,3,103499.99999999999
14610,415,18.0,2.0,10,53,3,108549.99999999999
14611,,18.0,2.0,30,53,3,99250.0
14612,'244',18.0,2.0,30,56 sq.m,3,70200.0
14613,169,18.0,2.0,44,92,4,61800.0
14614,-160,18.0,2.0,43,67,3,66650.0
14615,192,to center = 18,2.0,25,74,3,93750.0
14616,260,18.0,2.0,20,68,3,78800.0
14617,206,18.0,2.0,27,51,3,43750.0
14618,-279,18.0,2.0,age:23,94,4,73150.0
14619,272,18.0,2.0,24,48 sq.m,3,89300.0
14620,250,18.0,2.0,,74,3,
14621,177,18.0,2.0,17,66,3,82050.0
14622,280,18.0,29.0,34,62,3,82500.0
14623,'170',18.0,2.0,42,67,3,72600.0
14624,'282',18.0,39.0,35,50,3,83400.0
14625,341,18.0,2.0,6,38,3,82400.0
14626,205,18.0,2.0,16,26,'2',
14627,273,to center = 18,2.0,8,33,2,79450.0
14628,198,18.0,2.0,17,29,2,33750.0
14629,228,18.0,,21,63,3,105000.0
14630,255,18.0,2.0,23,53,3,100299.99999999999
14631,415,,2.0,26,56,3,151050.0
14632,'289',18.0,2.0,34,49,3,
14633,382,,2.0,16,39,3,150000.0
14634,-318,18.0,2.0,33,49,3,147050.0
14635,278,18.0,2.0,34,44,3,144800.0
14636,234,18.0,2.0,age:16,37,3,83150.0
14637,176,18.0,2.0,36,39,3,84200.0
14638,289,18.0,2.0,36,48,3,117550.0
14639,252,18.0,2.0,35,42,3,119200.0
14640,358,,2.0,31,47,3,138000.0
14641,344,18.0,2.0,29,54,3,
14642,242,18.0,37.0,34,37,3,
14643,,18.0,2.0,,52,3,126000.0
14644,300,18.0,2.0,38,46,3,120800.0
14645,,18.0,,mid,97,4,119000.0
14646,310,18.0,39.0,16,39,3,75500.0
14647,289,18.0,2.0,9,38,3,
14648,,18.0,2.0,14,40 sq.m,3,70300.0
14649,245,18.0,2.0,age:30,39,3,68750.0
14650,214,18.0,2.0,31,41,3,98450.0
14651,235,,2.0,34,64,,
14652,176,18.0,2.0,41,83,4,83350.0
14653,158,18.0,2.0,41,78,3,78450.0
14654,'295',close to center,2.0,33,59,3,89900.0
14655,'190',18.0,2.0,old,70,3,84800.0
14656,358,to center = 18,21.0,35,57,3,
14657,393,18.0,34.0,25,44,3,102550.00000000001
14658,396,18.0,2.0,31,54,3,91500.0
14659,207,18.0,2.0,19,51,3,88700.0
14660,'336',18.0,2.0,34,55,3,89550.0
14661,279,18.0,2.0,15,,3,54150.0
14662,341,,2.0,33,57,3,87650.0
14663,290,to center = 18,2.0,mid,54,3,87100.0
14664,242,18.0,2.0,26,55,3,83250.0
14665,285,18.0,2.0,31,51,3,83150.0
14666,,18.0,2.0,35,60,3,
14667,315,18.0,2.0,35,57,3,87050.0
14668,273,18.0,2.0,35,55 sq.m,3,86900.0
14669,319,18.0,,4,34 sq.m,2,62100.0
14670,221,18.0,32.0,16,30,2,
14671,417,to center = 18,2.0,7,53,3,144100.0
14672,199,18.0,,16,99 sq.m,4,87500.0
14673,215,18.0,2.0,17,86,4,56250.0
14674,194,18.0,29.0,age:15,95,4,33750.0
14675,241,to center = 18,2.0,17,94,4,33750.0
14676,161,18.0,2.0,15,,2,
14677,'453',18.0,2.0,16,64,3,121500.00000000001
14678,,18.0,2.0,16,41,3,83250.0
14679,'465',18.0,2.0,16,59,3,124050.0
14680,328,18.0,2.0,16,53,3,89750.0
14681,363,18.0,2.0,15,60,3,132000.0
14682,534,18.0,2.0,16,68,3,139300.0
14683,448,18.0,2.0,age:10,54,3,135850.0
14684,482,18.0,2.0,7,48,3,
14685,451,18.0,2.0,8,46,3,88700.0
14686,775,close to center,2.0,5,71,3,238800.0
14687,696,18.0,2.0,6,79,3,218050.0
14688,271,close to center,2.0,,42,3,92250.0
14689,'214',18.0,2.0,20,41,3,84850.0
14690,353,close to center,2.0,36,51,3,87050.0
14691,253,18.0,2.0,32,52,3,
14692,'253',18.0,2.0,16,32,2,48450.0
14693,263,18.0,,mid,41,3,
14694,266,18.0,2.0,16,33,2,36750.0
14695,'273',18.0,2.0,age:16,36,2,66600.0
14696,307,to center = 18,2.0,36,53,3,85600.0
14697,287,18.0,2.0,36,51,3,85000.0
14698,239,18.0,2.0,31,46,3,88850.0
14699,224,to center = 18,2.0,age:28,42,3,82650.0
14700,386,18.0,2.0,31,51,3,90500.0
14701,-298,18.0,2.0,36,47,3,84450.0
14702,298,18.0,,36,57,3,85400.0
14703,'388',18.0,2.0,23,54,3,97550.0
14704,326,18.0,2.0,15,43,3,112100.0
14705,509,18.0,2.0,17,62,3,
14706,,to center = 18,2.0,17,52,3,114300.0
14707,'278',18.0,2.0,17,38,3,90200.0
14708,412,18.0,2.0,17,62,3,111000.00000000001
14709,587,18.0,2.0,25,59,3,138800.0
14710,-353,to center = 18,2.0,26,49,3,134150.0
14711,346,18.0,,21,45,3,111400.00000000001
14712,,19.0,2.0,,50,3,153400.0
14713,-430,,34.0,25,61,3,121700.00000000001
14714,225,18.0,2.0,16,33,2,
14715,485,18.0,2.0,25,69 sq.m,3,124500.00000000001
14716,593,18.0,2.0,23,size:58,3,165300.0
14717,657,18.0,2.0,age:17,49,3,165900.0
14718,'720',18.0,2.0,21,55,3,195650.0
14719,360,18.0,2.0,31,43,3,110400.00000000001
14720,308,19.0,2.0,age:27,50,3,88600.0
14721,440,19.0,2.0,26,55,3,110250.0
14722,324,to center = 19,2.0,19,45,3,
14723,152,18.0,2.0,11,30,2,
14724,232,19.0,2.0,17,61,3,42100.0
14725,-202,,2.0,17,38,3,80100.0
14726,278,close to center,,mid,49,3,84450.0
14727,323,19.0,2.0,33,57,3,79650.0
14728,,19.0,2.0,29,54,3,84450.0
14729,334,19.0,2.0,31,51,3,85000.0
14730,413,19.0,2.0,26,size:60,3,92550.0
14731,304,19.0,2.0,27,60,3,82000.0
14732,409,19.0,2.0,26,58,3,90450.0
14733,400,19.0,2.0,21,54,3,96750.0
14734,279,to center = 19,2.0,14,50,three,91100.0
14735,373,18.0,2.0,16,54,3,104850.0
14736,490,18.0,2.0,12,67,3,127099.99999999999
14737,317,18.0,2.0,16,49,3,
14738,320,,2.0,26,78,3,65950.0
14739,304,19.0,2.0,13,75,3,74400.0
14740,'311',19.0,2.0,22,84,4,68450.0
14741,288,to center = 19,2.0,17,80,3,73850.0
14742,'260',19.0,2.0,13,51,3,53800.0
14743,263,19.0,2.0,11,63,3,71200.0
14744,202,19.0,2.0,16,108 sq.m,4,78250.0
14745,377,19.0,2.0,14,94,4,76050.0
14746,'300',19.0,2.0,20,85 sq.m,4,66050.0
14747,306,19.0,2.0,23,82,4,67400.0
14748,398,19.0,2.0,25,85,4,66350.0
14749,'355',close to center,2.0,22,98,4,63800.0
14750,227,19.0,2.0,25,67,3,61800.0
14751,347,19.0,2.0,17,98,4,70550.0
14752,237,19.0,,age:13,87,4,69000.0
14753,-149,19.0,2.0,18,69,3,57450.0
14754,215,close to center,2.0,17,73,3,67250.0
14755,100,19.0,2.0,18,100,4,47500.0
14756,192,20.0,2.0,23,377,7,76650.0
14757,122,19.0,2.0,15,78,3,46600.0
14758,,19.0,2.0,22,79,3,69650.0
14759,134,19.0,2.0,17,82,4,70200.0
14760,129,,32.0,5,74,3,62500.0
14761,107,19.0,2.0,5,77,3,54400.00000000001
14762,,19.0,2.0,7,85,4,33750.0
14763,155,19.0,2.0,21,53,3,43750.0
14764,172,19.0,2.0,23,69,3,60400.0
14765,168,19.0,2.0,17,60,3,66400.0
14766,307,to center = 19,2.0,33,83,4,61350.00000000001
14767,364,19.0,2.0,29,74,3,68400.0
14768,327,19.0,27.0,26,66,3,72450.0
14769,281,close to center,2.0,16,63,3,73400.0
14770,'193',,21.0,17,63,3,65700.0
14771,168,close to center,2.0,18,79,3,51600.0
14772,-205,19.0,,,68,3,46800.0
14773,'232',19.0,2.0,9,79,3,71300.0
14774,-202,19.0,2.0,8,72,3,76500.0
14775,297,19.0,2.0,15,74,3,71350.0
14776,245,to center = 19,2.0,22,64,3,
14777,286,19.0,2.0,25,70,3,
14778,227,19.0,2.0,12,66,3,67650.0
14779,,19.0,2.0,9,62,3,44150.0
14780,'275',19.0,2.0,mid,84,4,69750.0
14781,341,19.0,2.0,10,94,4,80350.0
14782,386,19.0,32.0,17,83,4,69450.0
14783,'367',19.0,2.0,8,73,3,75750.0
14784,296,19.0,2.0,8,82,4,72200.0
14785,229,19.0,2.0,34,56,3,68350.0
14786,362,19.0,2.0,21,66,3,87050.0
14787,237,,2.0,27,50,3,
14788,173,19.0,2.0,32,54,3,6017018.0
14789,177,19.0,2.0,27,47,3,97650.0
14790,,19.0,2.0,20,65,3,128850.0
14791,194,19.0,,28,63,3,67800.0
14792,250,19.0,2.0,32,61 sq.m,3,70250.0
14793,200,19.0,2.0,35,66,3,66650.0
14794,226,19.0,2.0,26,53,3,65800.0
14795,'170',to center = 19,2.0,21,60,3,62500.0
14796,178,19.0,2.0,27,66,3,63800.0
14797,174,19.0,2.0,age:14,62,3,66850.0
14798,163,,2.0,17,62,3,71600.0
14799,181,19.0,2.0,12,60,3,66250.0
14800,158,19.0,2.0,age:18,55,3,76550.0
14801,200,to center = 19,2.0,28,54,3,72250.0
14802,254,19.0,2.0,36,57,3,73900.0
14803,659,19.0,3.0,10,48,3,239250.0
14804,'265',19.0,2.0,26,220,5,33750.0
14805,552,19.0,3.0,16,34,2,93750.0
14806,243,18.0,2.0,mid,39,3,250000.49999999997
14807,382,18.0,2.0,52,45,3,250000.49999999997
14808,240,,2.0,37,,3,160400.0
14809,-335,18.0,2.0,44,51,3,226399.99999999997
14810,398,close to center,2.0,40,49,3,250000.49999999997
14811,384,18.0,2.0,48,44,3,216200.0
14812,'359',18.0,2.0,19,39,3,167300.0
14813,338,18.0,2.0,45,48,3,211100.00000000003
14814,'303',18.0,2.0,33,,3,204850.00000000003
14815,275,18.0,2.0,44,46,3,
14816,385,18.0,2.0,42,size:55,,
14817,477,18.0,2.0,35,51,3,241350.0
14818,143,19.0,1.0,36,51,3,62500.0
14819,120,19.0,2.0,43,64,3,46500.0
14820,126,,2.0,46,68,'3',46250.0
14821,134,19.0,2.0,52,88,4,23750.0
14822,'84',19.0,2.0,52,54,3,30000.0
14823,-111,19.0,2.0,52,62,3,
14824,121,19.0,2.0,52,32,2,59400.0
14825,157,19.0,35.0,37,65,3,58500.0
14826,-137,19.0,2.0,38,63,3,
14827,122,19.0,2.0,37,66,3,57150.0
14828,'161',to center = 19,2.0,27,64 sq.m,3,53150.0
14829,157,19.0,2.0,,71,3,54550.0
14830,151,19.0,2.0,22,68,3,55300.00000000001
14831,210,19.0,2.0,30,67,'3',5329098.0
14832,153,19.0,2.0,31,59,3,54450.0
14833,95,,2.0,15,46,3,46450.0
14834,'153',19.0,2.0,20,70,3,44450.0
14835,135,19.0,2.0,,66,3,51800.0
14836,'155',19.0,2.0,42,69,3,53800.0
14837,151,close to center,2.0,47,61,3,45150.0
14838,152,19.0,2.0,49,73,3,46800.0
14839,133,19.0,2.0,47,72,3,48900.0
14840,187,19.0,2.0,45,68,3,49800.0
14841,-259,,2.0,29,69,3,59000.0
14842,261,19.0,2.0,31,79,3,58500.0
14843,276,19.0,2.0,36,75,,55700.00000000001
14844,'259',19.0,2.0,34,78,3,56350.0
14845,166,19.0,32.0,29,84,4,50000.0
14846,305,,2.0,,58,3,76650.0
14847,219,19.0,2.0,26,76,3,56200.00000000001
14848,99,19.0,2.0,19,57,3,61300.0
14849,150,19.0,2.0,20,67,3,52450.0
14850,178,19.0,2.0,28,70,3,56150.0
14851,192,19.0,2.0,31,56,3,59100.0
14852,,19.0,2.0,46,53 sq.m,3,68150.0
14853,'210',19.0,2.0,43,72,3,51700.0
14854,142,close to center,,35,57,3,47800.0
14855,260,19.0,2.0,12,55,3,102450.0
14856,309,19.0,2.0,32,46,3,86400.0
14857,140,19.0,2.0,43,44,3,72900.0
14858,190,19.0,2.0,17,43,3,73500.0
14859,144,19.0,2.0,38,43,3,75000.0
14860,126,19.0,2.0,11,37,3,70850.0
14861,196,19.0,2.0,20,35,2,72900.0
14862,197,19.0,2.0,25,53,3,75000.0
14863,176,to center = 19,2.0,28,47,3,61900.0
14864,,19.0,2.0,38,46,3,72950.0
14865,,19.0,,30,54,3,71350.0
14866,192,19.0,2.0,29,54,3,67350.0
14867,122,19.0,2.0,20,44,3,28749.999999999996
14868,121,19.0,2.0,19,31,2,65650.0
14869,,19.0,2.0,27,52,3,33750.0
14870,139,19.0,2.0,23,50,3,33750.0
14871,162,19.0,31.0,27,45,3,65750.0
14872,230,19.0,2.0,37,61,3,64349.99999999999
14873,186,19.0,2.0,37,64,3,64850.0
14874,164,19.0,2.0,34,61,3,
14875,159,19.0,2.0,,43,3,69900.0
14876,146,to center = 19,2.0,24,44,3,73750.0
14877,138,19.0,2.0,33,52,3,75000.0
14878,348,19.0,2.0,38,51,3,75200.0
14879,259,to center = 19,2.0,37,58,3,78450.0
14880,168,19.0,2.0,30,44,3,64750.0
14881,309,19.0,2.0,37,51,3,80100.0
14882,,19.0,2.0,36,60,3,
14883,266,close to center,2.0,40,53,3,77450.0
14884,,19.0,2.0,37,51,3,
14885,196,19.0,2.0,30,75,3,79700.0
14886,170,19.0,2.0,28,59,3,
14887,230,19.0,2.0,age:28,52,3,79300.0
14888,260,19.0,2.0,36,54,3,75200.0
14889,161,19.0,2.0,23,,3,59400.0
14890,,19.0,2.0,21,64,3,56499.99999999999
14891,170,19.0,2.0,16,50,3,75950.0
14892,251,19.0,2.0,27,64,3,74550.0
14893,208,19.0,,19,51,3,77950.0
14894,213,to center = 19,2.0,34,54,3,64149.99999999999
14895,160,19.0,2.0,22,54,3,67750.0
14896,,19.0,2.0,18,38,3,
14897,-120,19.0,2.0,21,55,3,48100.0
14898,179,to center = 19,2.0,30,92,4,67200.0
14899,169,,2.0,24,57,3,60950.00000000001
14900,'163',19.0,2.0,10,52,3,64200.0
14901,,to center = 19,2.0,24,51,3,76150.0
14902,192,close to center,2.0,23,61,3,65550.0
14903,,19.0,2.0,13,50,3,53150.0
14904,131,19.0,2.0,25,38,3,47300.0
14905,181,19.0,2.0,24,90,4,53650.0
14906,202,19.0,2.0,33,90,4,54100.00000000001
14907,314,19.0,2.0,31,56,3,80050.0
14908,,to center = 19,2.0,34,68,3,72250.0
14909,374,19.0,2.0,26,68,3,78000.0
14910,263,19.0,2.0,31,73,3,69950.0
14911,244,19.0,2.0,age:21,67,3,64850.0
14912,-289,19.0,2.0,26,74,3,69650.0
14913,316,19.0,2.0,20,72,3,69900.0
14914,293,19.0,2.0,18,69,3,76450.0
14915,-228,19.0,2.0,age:16,72,3,49150.0
14916,308,19.0,2.0,26,74,3,80100.0
14917,350,to center = 19,2.0,27,74,3,75950.0
14918,386,,2.0,mid,68,3,85650.0
14919,450,19.0,2.0,22,69,3,83450.0
14920,'386',19.0,2.0,26,70,3,71700.0
14921,227,19.0,,19,71,3,49050.0
14922,'353',to center = 19,2.0,6,70,3,92150.0
14923,432,19.0,33.0,,56,3,93050.0
14924,316,19.0,2.0,29,59 sq.m,3,84900.0
14925,414,19.0,2.0,22,64,3,
14926,'416',close to center,2.0,17,67,3,133450.0
14927,496,close to center,2.0,16,67,3,132050.0
14928,493,,2.0,20,70,3,122600.0
14929,522,19.0,2.0,11,69,3,146950.0
14930,497,19.0,31.0,19,70,3,136800.0
14931,424,19.0,2.0,,60,3,
14932,296,19.0,2.0,15,66,3,
14933,316,to center = 19,2.0,8,60,3,123900.00000000001
14934,572,close to center,2.0,14,66,3,145250.0
14935,373,19.0,2.0,11,58,3,85200.0
14936,-430,19.0,2.0,7,66,3,110800.00000000001
14937,'302',19.0,2.0,5,48,3,112799.99999999999
14938,488,19.0,2.0,5,75,3,140850.0
14939,433,19.0,2.0,13,71,3,113850.0
14940,393,19.0,2.0,14,64,3,106850.0
14941,385,19.0,2.0,26,59,3,90800.0
14942,238,19.0,2.0,17,59,3,94950.0
14943,202,19.0,2.0,17,53,3,79150.0
14944,369,19.0,2.0,24,54,3,86850.0
14945,383,,2.0,16,61 sq.m,3,81150.0
14946,338,to center = 19,2.0,15,60,3,79150.0
14947,'381',19.0,2.0,16,75,3,87650.0
14948,350,,2.0,4,63,3,111650.0
14949,'316',19.0,2.0,14,57,3,88050.0
14950,,,,7,50,3,70850.0
14951,184,19.0,2.0,18,41,3,77500.0
14952,395,to center = 19,2.0,17,69,3,78550.0
14953,'449',19.0,2.0,26,57,3,
14954,'328',19.0,2.0,25,61,3,107000.0
14955,-359,19.0,2.0,28,59,3,93450.0
14956,224,19.0,2.0,18,47,3,85400.0
14957,463,19.0,2.0,33,53,3,114450.00000000001
14958,371,to center = 19,2.0,13,57,3,
14959,384,19.0,28.0,4,58,3,114850.00000000001
14960,444,19.0,2.0,9,63,3,90650.0
14961,395,19.0,2.0,new,72,3,124700.00000000001
14962,358,19.0,2.0,5,58,3,120449.99999999999
14963,492,19.0,2.0,31,54,3,94550.0
14964,-346,19.0,2.0,21,56,3,136750.0
14965,298,19.0,2.0,18,65,3,107650.0
14966,141,19.0,2.0,17,56,3,59400.0
14967,302,,2.0,30,59,3,76900.0
14968,296,close to center,2.0,26,61,3,89050.0
14969,323,19.0,,34,55,3,76250.0
14970,202,19.0,2.0,31,62,3,67600.0
14971,214,19.0,2.0,age:22,59,3,60400.0
14972,282,19.0,,17,61,3,63800.0
14973,-160,19.0,2.0,10,54,3,71600.0
14974,173,19.0,2.0,12,60,3,5495733.0
14975,303,19.0,2.0,15,86,4,75050.0
14976,327,19.0,2.0,23,65,3,65500.0
14977,'259',19.0,38.0,18,59,3,60700.0
14978,291,19.0,2.0,21,81,4,56899.99999999999
14979,279,19.0,2.0,22,68,3,61750.00000000001
14980,223,19.0,2.0,20,60,3,64549.99999999999
14981,302,19.0,2.0,15,51,3,84750.0
14982,358,to center = 19,2.0,14,74,3,71650.0
14983,287,19.0,2.0,13,67,3,74800.0
14984,-357,19.0,2.0,11,51,3,84750.0
14985,262,19.0,2.0,30,55,3,72350.0
14986,263,19.0,2.0,34,59,3,71000.0
14987,260,19.0,2.0,32,60,3,77200.0
14988,225,19.0,2.0,37,60,3,65200.0
14989,'359',19.0,2.0,22,81,4,70700.0
14990,-283,19.0,2.0,36,64,3,
14991,-268,to center = 19,2.0,old,51,3,61800.0
14992,-269,19.0,2.0,38,54,3,62700.0
14993,-229,,2.0,37,68,3,60300.0
14994,306,19.0,2.0,24,67,3,68500.0
14995,245,to center = 19,29.0,36,56,3,65350.0
14996,266,19.0,2.0,age:25,75,3,
14997,296,19.0,,35,58,3,66950.0
14998,266,19.0,2.0,27,,3,66950.0
14999,182,19.0,2.0,35,49,3,64850.0
15000,276,19.0,2.0,33,57,3,70350.0
15001,139,19.0,2.0,12,46,3,59600.0
15002,128,19.0,2.0,5,46,3,66000.0
15003,263,19.0,2.0,36,55,3,72000.0
15004,212,close to center,2.0,,49,3,71450.0
15005,202,to center = 19,2.0,,50,3,66850.0
15006,215,19.0,2.0,34,44,3,80600.0
15007,77,to center = 19,2.0,15,34,2,77100.0
15008,-233,19.0,2.0,40,42,3,
15009,'396',19.0,2.0,33,49,3,108549.99999999999
15010,231,19.0,2.0,24,51,3,
15011,205,19.0,2.0,26,44,3,74450.0
15012,'235',19.0,2.0,43,50,3,70700.0
15013,'274',close to center,2.0,37,48,3,77400.0
15014,280,close to center,2.0,37,46,3,76100.0
15015,'222',19.0,2.0,16,42,3,72350.0
15016,175,19.0,30.0,19,39,3,59100.0
15017,359,19.0,2.0,37,56,3,80850.0
15018,192,19.0,2.0,17,39 sq.m,3,85650.0
15019,252,19.0,2.0,33,49,'3',79100.0
15020,322,19.0,2.0,31,56,3,
15021,'202',19.0,2.0,17,41,3,83150.0
15022,210,19.0,2.0,30,41,3,86750.0
15023,'214',19.0,2.0,22,47,3,94800.0
15024,304,19.0,2.0,age:34,50,3,111850.0
15025,217,19.0,2.0,24,39,3,92600.0
15026,'200',close to center,2.0,age:34,,3,82100.0
15027,226,19.0,2.0,age:43,48,3,74650.0
15028,'258',19.0,2.0,31,48,three,77650.0
15029,,19.0,2.0,20,53,3,
15030,259,19.0,2.0,31,49,3,81500.0
15031,303,19.0,2.0,36,53,3,73950.0
15032,'304',19.0,2.0,33,51,3,82550.0
15033,280,19.0,2.0,26,49,3,82900.0
15034,'407',19.0,2.0,29,50,3,111400.00000000001
15035,260,19.0,2.0,31,46,3,77900.0
15036,,19.0,2.0,35,54,3,150800.0
15037,606,19.0,2.0,29,50,3,
15038,'329',to center = 19,2.0,31,56,3,113399.99999999999
15039,412,19.0,33.0,age:35,56,3,
15040,254,19.0,2.0,33,54,3,
15041,162,19.0,2.0,26,,3,66400.0
15042,359,to center = 19,2.0,age:26,57,3,113450.0
15043,332,19.0,2.0,21,60,3,79550.0
15044,562,19.0,2.0,15,67,3,158200.0
15045,500,19.0,2.0,16,60,3,137500.0
15046,'469',19.0,2.0,8,59,3,153550.0
15047,469,19.0,2.0,20,68,3,148200.0
15048,473,19.0,2.0,25,59,3,151700.0
15049,257,19.0,2.0,17,56,3,96600.0
15050,273,,2.0,17,61,3,98800.0
15051,315,,2.0,35,63,3,71600.0
15052,,19.0,2.0,19,59,3,93600.0
15053,'407',19.0,36.0,6,64,3,83900.0
15054,360,19.0,2.0,18,52,3,105250.0
15055,339,19.0,2.0,24,58,3,71000.0
15056,231,19.0,2.0,23,52,3,70300.0
15057,426,to center = 19,2.0,32,75,3,104400.0
15058,507,to center = 19,2.0,21,64,3,147350.0
15059,,19.0,2.0,,46,3,54900.00000000001
15060,226,19.0,2.0,19,58,'3',71150.0
15061,,19.0,2.0,,50,3,61600.0
15062,99,19.0,,16,52,3,60400.0
15063,195,19.0,2.0,19,68,3,61900.0
15064,197,19.0,2.0,age:35,54,3,66850.0
15065,137,,2.0,24,45,3,52100.0
15066,149,19.0,2.0,mid,60,3,56250.0
15067,174,19.0,2.0,17,54,3,69400.0
15068,277,to center = 19,2.0,37,49,3,69300.0
15069,223,19.0,2.0,35,56,3,
15070,199,19.0,2.0,32,52,3,56799.99999999999
15071,290,19.0,2.0,32,54,3,
15072,'297',19.0,2.0,28,51,3,82200.0
15073,396,19.0,,34,54,3,97900.0
15074,342,19.0,2.0,33,49,3,75150.0
15075,226,19.0,2.0,29,,3,72050.0
15076,-317,19.0,2.0,25,55,three,100499.99999999999
15077,-470,19.0,2.0,18,60,3,125000.0
15078,198,19.0,2.0,23,60,3,56250.0
15079,160,19.0,2.0,19,41,3,62500.0
15080,'182',to center = 19,35.0,15,46,3,55700.00000000001
15081,-211,19.0,2.0,22,57,3,67600.0
15082,181,,2.0,28,56,3,68750.0
15083,154,19.0,2.0,19,58,3,62050.00000000001
15084,252,19.0,2.0,25,46,3,67200.0
15085,375,19.0,2.0,34,55,3,82650.0
15086,252,to center = 19,2.0,23,58,3,79450.0
15087,319,19.0,2.0,mid,51,3,85500.0
15088,411,19.0,2.0,22,60,3,115999.99999999999
15089,266,19.0,,33,64,3,80200.0
15090,,19.0,2.0,17,50,3,56250.0
15091,,19.0,2.0,19,53,3,65000.0
