,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
8770,444308,16-25,female,majority,0-9y,high school,poverty,0.2987359142645556,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0
8771,105122,16-25,male,minority,0-9y,none,working class,0.4395751019386749,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
8772,151323,26-39,male,majority,0-9y,university,upper class,0.4879019932928329,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
8773,106492,26-39,female,majority,10-19y,university,working class,0.3857779372308616,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
8774,484080,26-39,male,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,1.0,32765,19000.0,sedan,0,0,0,1.0
8775,501954,26-39,male,majority,10-19y,none,working class,0.4337008084550018,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
8776,70060,65+,male,majority,20-29y,high school,upper class,,,before 2015,1.0,1.0,92101,8000.0,sedan,2,0,2,0.0
8777,217960,40-64,male,majority,0-9y,university,upper class,0.5783653558417231,1.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0.0
8778,95403,26-39,male,minority,10-19y,university,upper class,0.6748374697346479,1.0,before 2015,1.0,1.0,21217,13000.0,sedan,1,0,0,1.0
8779,150723,40-64,male,majority,20-29y,university,upper class,0.5873300928477266,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
8780,643739,40-64,female,minority,20-29y,high school,upper class,0.7173930084075173,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,1,0,2,0.0
8781,340581,26-39,female,minority,10-19y,high school,working class,0.3436298333031708,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,0,0,0,0.0
8782,342908,65+,female,majority,30y+,high school,working class,,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,6,4,0,0.0
8783,15695,40-64,male,majority,0-9y,high school,working class,0.3921684468808021,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0
8784,45676,16-25,male,majority,0-9y,high school,poverty,0.3878614278319642,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
8785,883610,40-64,female,majority,0-9y,high school,upper class,,1.0,after 2015,1.0,0.0,10238.0,11000.0,sports car,0,0,0,0.0
8786,442558,26-39,female,majority,10-19y,high school,upper class,0.4305216869024564,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
8787,777487,16-25,female,majority,0-9y,high school,working class,0.4226617173783108,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0,0,0,0.0
8788,484048,26-39,female,majority,10-19y,university,middle class,0.3396411064141317,0.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1,0,1,0.0
8789,885657,16-25,male,majority,0-9y,university,middle class,0.5991443379590633,0.0,before 2015,1.0,1.0,10238,9000.0,sports car,0,0,0,1.0
8790,714665,26-39,male,minority,none,university,upper class,,0.0,before 2015,1.0,0.0,32765,9000.0,sedan,7,0,0,0.0
8791,938792,65+,male,majority,10-19y,university,upper class,0.6686311631887717,1.0,before 2015,1.0,1.0,92101.0,nan,sedan,3,0,2,0.0
8792,137153,26-39,female,majority,10-19y,none,poverty,0.4055150988678491,0.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0,0,0,1.0
8793,336558,40-64,female,majority,0-9y,high school,working class,0.4953664086528851,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
8794,798069,40-64,male,majority,0-9y,university,upper class,0.5836705952546154,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0
8795,75570,26-39,female,majority,0-9y,high school,middle class,0.6180505986472008,1.0,after 2015,0.0,0.0,92101,15000.0,sedan,0,0,,0.0
8796,34444,26-39,male,minority,10-19y,university,upper class,0.4532321647211416,1.0,after 2015,0.0,0.0,10238,9000.0,sedan,1,0,2,0.0
8797,89733,40-64,female,minority,20-29y,high school,middle class,0.5699592118675274,0.0,before 2015,0.0,0.0,10238,nan,sedan,0,0,1,0.0
8798,474345,26-39,female,majority,10-19y,university,middle class,0.3909750847415919,0.0,before 2015,0.0,1.0,92101,9000.0,sedan,2,0,0,1.0
8799,295048,65+,male,majority,10-19y,high school,upper class,0.7045096686066962,1.0,after 2015,0.0,1.0,32765,,sedan,2,0,1,0.0
8800,112460,16-25,female,majority,0-9y,none,poverty,0.4224837334393433,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
8801,378321,26-39,male,majority,10-19y,high school,poverty,0.4109957752574935,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,1,0.0
8802,1063,26-39,male,majority,0-9y,none,poverty,0.4415673710068289,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
8803,525347,26-39,male,majority,10-19y,high school,middle class,0.5144605261762479,1.0,before 2015,1.0,1.0,10238,13000.0,sports car,0,1,0,0.0
8804,645880,40-64,male,majority,20-29y,university,upper class,0.5205575389298718,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,7,0.0
8805,207193,26-39,female,majority,10-19y,high school,upper class,0.5295190099246769,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,1,0.0
8806,972502,26-39,female,majority,0-9y,high school,middle class,0.6643746842126251,1.0,after 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
8807,656485,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,32765,9000.0,sedan,0,0,0,1.0
8808,524309,65+,none,,30y+,high school,upper class,0.6288688479239029,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,4,0.0
8809,34015,26-39,male,majority,10-19y,university,working class,,1.0,after 2015,0.0,0.0,10238,11000.0,sedan,1,0,1,0.0
8810,632608,26-39,male,majority,10-19y,none,middle class,0.3627367243358606,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,1,0,0,0.0
8811,314119,65+,female,majority,20-29y,university,middle class,0.4983669346821314,1.0,after 2015,1.0,1.0,92101,12000.0,sedan,2,0,0,0.0
8812,661337,40-64,female,none,20-29y,none,middle class,,1.0,before 2015,0.0,1.0,10238,,sedan,0,1,0,0.0
8813,499894,65+,male,majority,0-9y,university,upper class,0.4630504280385862,1.0,before 2015,1.0,1.0,10238,10000.0,,0,0,0,0.0
8814,783337,16-25,female,majority,none,high school,middle class,0.5706375251315591,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
8815,240045,26-39,male,majority,10-19y,none,poverty,0.2236735166965698,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,1,1.0
8816,755201,26-39,male,minority,10-19y,none,working class,0.3880795939145466,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,2,0.0
8817,965093,40-64,female,majority,0-9y,university,upper class,0.7170835871715359,0.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
8818,858407,26-39,female,majority,10-19y,high school,middle class,0.5394415105389736,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,none,1,0.0
8819,677702,65+,female,majority,30y+,high school,upper class,0.5482918097266921,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,4,0.0
8820,197533,40-64,female,majority,20-29y,university,middle class,0.6362568375561625,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,1,0.0
8821,922527,26-39,male,majority,10-19y,high school,working class,0.4437836280356294,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,1,0.0
8822,61789,40-64,female,majority,20-29y,high school,middle class,0.6735097524290821,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
8823,899911,40-64,male,majority,10-19y,high school,upper class,0.5783885461834334,0.0,after 2015,1.0,1.0,32765,9000.0,sedan,1,0,2,0.0
8824,866446,65+,male,majority,30y+,university,upper class,0.7390510181007927,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,7,1,14,0.0
8825,286646,16-25,male,majority,0-9y,university,working class,0.3627705566964328,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
8826,71068,26-39,male,majority,10-19y,university,upper class,0.6451295780112309,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
8827,870976,40-64,female,majority,20-29y,high school,working class,0.5048383516331792,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,0,0.0
8828,511886,16-25,male,majority,0-9y,none,poverty,0.3636576200959945,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
8829,527784,26-39,female,majority,10-19y,none,working class,0.4774916538581971,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,1,0,0,0.0
8830,475443,16-25,male,majority,0-9y,high school,poverty,0.2594109431729898,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,0.0
8831,349537,26-39,female,majority,10-19y,none,working class,0.3862602749859222,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
8832,190736,26-39,male,majority,10-19y,high school,poverty,0.2062040634457388,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,0,0.0
8833,987410,16-25,female,majority,0-9y,university,middle class,0.5366050453280441,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
8834,988023,26-39,female,majority,10-19y,none,poverty,0.3378251853625473,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,0,0.0
8835,79207,16-25,male,majority,0-9y,high school,poverty,0.1665624379563555,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0,0,0,1.0
8836,858189,16-25,male,minority,0-9y,university,working class,0.454226741146135,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
8837,542901,26-39,female,majority,10-19y,university,upper class,0.7198993235950351,1.0,before 2015,1.0,1.0,32765.0,12000.0,sedan,4,0,0,0.0
8838,299379,26-39,female,majority,10-19y,university,upper class,0.530205499379887,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,0.0
8839,847988,40-64,male,majority,20-29y,university,upper class,0.5946924555510383,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,0.0
8840,344762,26-39,male,majority,10-19y,high school,middle class,0.4318816696292355,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,1.0
8841,522326,26-39,male,majority,0-9y,university,upper class,0.6126661552063589,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,,0.0
8842,934207,26-39,female,majority,10-19y,university,middle class,0.7251226768154257,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,2,1,0.0
8843,248253,26-39,male,majority,10-19y,university,middle class,0.3156366369853307,1.0,before 2015,1.0,1.0,92101,14000.0,sedan,1,0,0,1.0
8844,911959,40-64,female,majority,20-29y,university,upper class,0.7248113365935204,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,7,0,1,0.0
8845,860089,26-39,female,majority,10-19y,university,middle class,0.4685045607790929,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,,0.0
8846,899435,65+,male,majority,30y+,high school,middle class,,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,0,0.0
8847,146120,40-64,male,majority,20-29y,none,poverty,,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,2,0.0
8848,490211,16-25,male,majority,0-9y,high school,middle class,0.4337899755378196,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
8849,406724,16-25,female,majority,0-9y,high school,working class,0.5253518870692256,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
8850,96047,65+,female,majority,0-9y,high school,middle class,0.4053479630908377,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
8851,109953,26-39,female,majority,10-19y,high school,working class,0.5381443097678484,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
8852,108318,40-64,female,majority,10-19y,none,poverty,0.5089660159502207,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,none,1,0.0
8853,322243,26-39,female,majority,10-19y,high school,middle class,0.5744922938547515,1.0,before 2015,0.0,0.0,32765.0,10000.0,sedan,0,0,0,0.0
8854,779491,26-39,male,majority,10-19y,high school,working class,0.5297430054333819,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,6,1,1,1.0
8855,39284,65+,female,minority,30y+,none,upper class,0.6322336535055987,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,5,1,2,0.0
8856,290734,16-25,male,majority,0-9y,high school,middle class,0.4573907349419177,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0,0,0,1.0
8857,313691,40-64,male,minority,20-29y,university,upper class,0.8564629599734954,1.0,after 2015,0.0,1.0,10238,12000.0,none,8,0,4,0.0
8858,627448,40-64,female,majority,20-29y,none,working class,0.4850543628205748,0.0,after 2015,0.0,1.0,32765,14000.0,sedan,1,0,0,1.0
8859,495699,26-39,male,majority,0-9y,none,working class,0.3960967930795871,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
8860,894556,65+,female,majority,30y+,high school,upper class,0.7093633038278796,0.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,4,0,9,0.0
8861,491509,26-39,female,majority,0-9y,high school,middle class,0.5303731375700654,,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
8862,10740,40-64,female,minority,0-9y,high school,middle class,0.6018479682838411,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
8863,710465,26-39,male,minority,10-19y,university,middle class,0.574656447660975,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,3,1,0,0.0
8864,374493,65+,female,majority,20-29y,none,working class,0.442915867586197,0.0,after 2015,1.0,1.0,,9000.0,sedan,4,0,1,0.0
8865,462864,65+,female,majority,30y+,high school,middle class,0.4969585048381865,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,5,3,1,0.0
8866,936784,26-39,female,minority,10-19y,none,poverty,0.3706813762670471,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,1.0
8867,36613,26-39,male,majority,10-19y,university,working class,0.5897793467930541,1.0,before 2015,0.0,0.0,92101,18000.0,sedan,2,1,0,1.0
8868,424858,26-39,male,majority,0-9y,none,poverty,0.4003174824567489,0.0,after 2015,0.0,0.0,92101,17000.0,sedan,0,0,0,1.0
8869,654445,40-64,male,majority,20-29y,university,upper class,0.6709047276352923,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,3,0.0
8870,352305,26-39,male,majority,10-19y,university,middle class,0.428984582077122,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,3,1,0.0
8871,891962,65+,male,majority,30y+,university,upper class,0.8013400682716301,1.0,after 2015,0.0,1.0,32765.0,6000.0,sedan,15,1,0,0.0
8872,939798,40-64,female,majority,20-29y,high school,working class,0.420639455981065,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,1,1,2,0.0
8873,119272,65+,female,majority,30y+,high school,upper class,nan,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,5,1,1,0.0
8874,601379,40-64,female,majority,0-9y,high school,middle class,0.6232265163604744,1.0,after 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,0.0
8875,482624,65+,female,majority,0-9y,university,upper class,0.5573745044426411,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
8876,571823,65+,male,majority,30y+,university,upper class,0.565015422135134,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,3,0,4,0.0
8877,480327,40-64,male,majority,20-29y,university,upper class,0.4176167529380851,0.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,2,1,3,0.0
8878,660014,16-25,male,majority,0-9y,high school,working class,0.3833208469601232,1.0,before 2015,0.0,1.0,92101,nan,sedan,none,0,0,1.0
8879,839189,26-39,female,majority,10-19y,none,working class,0.4921862369471247,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,3,0,0,0.0
8880,261942,26-39,female,majority,10-19y,university,upper class,0.6368502910717724,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,4,0,0,0.0
8881,583854,40-64,male,majority,20-29y,university,upper class,,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,,0.0
8882,907915,26-39,female,majority,0-9y,university,middle class,0.5799346731224745,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
8883,658578,40-64,female,majority,0-9y,high school,middle class,0.4546701145878793,1.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0,0,0,0.0
8884,595202,26-39,female,majority,10-19y,high school,middle class,0.4027926355634799,1.0,before 2015,none,1.0,10238,15000.0,sedan,0,0,1,0.0
8885,935057,65+,male,majority,0-9y,university,upper class,0.5979218315246748,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0,0,0,0.0
8886,140098,40-64,male,majority,10-19y,none,poverty,0.2776754527322686,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,3,0,1,0.0
8887,187856,26-39,female,majority,0-9y,high school,upper class,0.5715238084155025,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
8888,352741,26-39,female,majority,10-19y,high school,middle class,0.4637815381476781,1.0,before 2015,none,1.0,10238,12000.0,sedan,0,0,2,0.0
8889,307879,16-25,female,majority,0-9y,high school,middle class,0.4678772300850685,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
8890,831721,65+,female,majority,0-9y,university,upper class,0.6518330966057846,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
8891,883062,65+,female,majority,20-29y,university,upper class,0.6018523848575179,1.0,after 2015,1.0,1.0,none,9000.0,sedan,8,0,0,0.0
8892,749179,26-39,female,majority,10-19y,university,middle class,0.6652700956908707,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,0,0.0
8893,310559,26-39,male,majority,10-19y,university,middle class,0.6063519327200592,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,1,0,2,0.0
8894,238906,40-64,female,majority,20-29y,university,upper class,0.3921281906969913,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,1,0.0
8895,628082,26-39,male,majority,10-19y,high school,working class,0.4606261840596258,1.0,before 2015,1.0,0.0,32765,10000.0,sedan,3,1,2,0.0
8896,500563,40-64,female,majority,20-29y,university,upper class,0.6930667073982335,1.0,before 2015,1.0,1.0,10238,,sedan,2,0,1,0.0
8897,811449,16-25,male,majority,0-9y,high school,poverty,0.3464732914298389,0.0,after 2015,0.0,0.0,10238.0,16000.0,sedan,0,0,0,0.0
8898,937546,26-39,male,majority,10-19y,none,working class,0.2816672602836219,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,2,0,1,0.0
8899,150119,16-25,male,majority,0-9y,university,working class,0.3877043998415413,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
8900,359123,40-64,male,majority,20-29y,university,upper class,0.6870748566737084,1.0,after 2015,1.0,1.0,10238,11000.0,sports car,1,0,4,0.0
8901,441508,40-64,female,majority,0-9y,high school,upper class,0.5600816526587659,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
8902,811326,40-64,female,majority,20-29y,high school,poverty,,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
8903,49925,26-39,female,majority,10-19y,university,upper class,0.518642532025159,1.0,after 2015,1.0,0.0,32765,8000.0,sedan,4,0,0,0.0
8904,783027,26-39,male,majority,10-19y,high school,middle class,0.3433929329199842,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,0,0.0
8905,763160,26-39,male,majority,0-9y,high school,upper class,0.6706471592156179,1.0,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0
8906,453738,16-25,male,majority,0-9y,university,working class,0.4423001568608759,0.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
8907,641074,16-25,male,majority,0-9y,university,working class,0.3532271463894319,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,0.0
8908,663153,26-39,male,majority,0-9y,university,working class,0.4819127059705207,0.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0
8909,617268,26-39,male,majority,10-19y,none,middle class,0.2387166975286248,1.0,before 2015,1.0,1.0,10238,nan,sedan,2,1,1,0.0
8910,703794,40-64,female,majority,0-9y,high school,upper class,0.6819611420152124,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
8911,714830,26-39,male,majority,10-19y,none,working class,0.4371078057546074,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,0,1.0
8912,459692,40-64,female,majority,10-19y,high school,working class,0.3140534394892877,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,1,0,1,0.0
8913,410017,40-64,male,majority,20-29y,high school,upper class,0.5122405698589584,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,1,0.0
8914,268879,40-64,female,majority,20-29y,university,middle class,0.3888188750585545,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,1,0.0
8915,335757,16-25,none,majority,0-9y,high school,middle class,0.4658807306555893,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0.0
8916,924758,none,male,majority,0-9y,none,poverty,,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
8917,633661,40-64,female,minority,20-29y,high school,middle class,0.4983949335821834,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,0.0
8918,156445,65+,female,majority,10-19y,high school,upper class,0.4995787600353776,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,2,none
8919,92488,40-64,male,none,20-29y,none,middle class,0.4599818241108985,1.0,before 2015,1.0,1.0,10238,,sedan,4,1,5,0.0
8920,139214,65+,male,majority,20-29y,high school,upper class,0.4108603754253124,1.0,after 2015,1.0,1.0,10238,nan,sedan,4,0,3,0.0
8921,243937,26-39,male,majority,10-19y,high school,working class,0.2799021951439587,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
8922,115527,26-39,female,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
8923,886615,16-25,male,majority,0-9y,none,middle class,0.5122124171290788,1.0,before 2015,1.0,0.0,32765.0,11000.0,sedan,none,0,0,1.0
8924,221358,40-64,female,majority,10-19y,university,upper class,0.6157910390587044,1.0,after 2015,0.0,1.0,10238,20000.0,sedan,0,0,1,0.0
8925,453777,26-39,male,majority,10-19y,high school,working class,0.3984060504754135,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,1.0
8926,681107,26-39,male,minority,10-19y,high school,working class,0.3046613986667242,0.0,before 2015,1.0,0.0,32765,7000.0,sedan,3,0,1,1.0
8927,248942,40-64,female,majority,20-29y,high school,upper class,0.729851637656742,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,0.0
8928,711881,40-64,male,majority,20-29y,none,poverty,0.3992512120483985,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,2,0.0
8929,889696,16-25,female,majority,0-9y,high school,poverty,0.2771950785800681,0.0,after 2015,0.0,0.0,,16000.0,sedan,0,0,0,1.0
8930,859208,16-25,male,majority,0-9y,none,poverty,0.5396039422623802,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
8931,664323,26-39,female,majority,0-9y,high school,working class,0.4141252031377662,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
8932,733794,26-39,male,majority,10-19y,none,middle class,,0.0,before 2015,1.0,1.0,92101,,sedan,2,0,1,1.0
8933,728365,40-64,female,majority,20-29y,university,upper class,0.4754848367664985,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,0,0.0
8934,114885,40-64,male,majority,0-9y,university,upper class,0.5641387945355132,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
8935,829141,40-64,female,majority,20-29y,university,middle class,0.4913185605656244,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,0.0
8936,306823,26-39,male,majority,10-19y,high school,working class,,0.0,before 2015,1.0,0.0,32765,10000.0,sedan,4,0,1,0.0
8937,734633,16-25,female,majority,0-9y,none,poverty,0.3543730628022394,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,1.0
8938,287800,65+,male,majority,30y+,university,upper class,0.5325877547051209,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,2,0.0
8939,46993,65+,female,minority,0-9y,university,upper class,0.6386945926958373,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
8940,46460,16-25,male,majority,0-9y,university,middle class,0.4965500328738285,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
8941,37712,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,0.0,1.0,32765,,sedan,3,1,3,1.0
8942,255391,40-64,male,majority,20-29y,university,upper class,0.6430108382225219,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,3,1,2,0.0
8943,16414,26-39,female,majority,10-19y,none,poverty,0.4890164051337181,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
8944,184604,26-39,male,majority,10-19y,university,upper class,0.5416548065025522,1.0,after 2015,1.0,none,32765,13000.0,sedan,3,0,2,0.0
8945,248576,65+,male,majority,0-9y,none,middle class,0.4643846739427252,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
8946,951643,65+,male,majority,30y+,high school,upper class,0.6189987105355627,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
8947,841092,,male,majority,10-19y,high school,middle class,0.4118152950314071,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,1.0
8948,330071,40-64,female,majority,0-9y,high school,poverty,0.4847038948077335,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0,0,0,1.0
8949,181644,65+,female,minority,30y+,high school,upper class,0.6056489554250117,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,4,0.0
8950,459966,26-39,female,majority,10-19y,university,upper class,0.7661048777029625,0.0,after 2015,1.0,0.0,32765,12000.0,sedan,1,0,0,0.0
8951,622481,40-64,female,majority,20-29y,university,upper class,0.5424831086952988,0.0,after 2015,,1.0,32765,13000.0,sedan,0,0,0,0.0
8952,259944,26-39,male,majority,0-9y,none,poverty,0.20843385185415,1.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
8953,913111,26-39,female,majority,0-9y,high school,poverty,0.3589323014822048,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0
8954,691782,26-39,female,majority,10-19y,university,upper class,0.5648598691189141,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
8955,120400,65+,female,majority,30y+,high school,upper class,0.4698129526772792,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,9,1,2,0.0
8956,392215,16-25,male,majority,0-9y,high school,poverty,0.2992029176474962,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
8957,786008,40-64,female,majority,20-29y,none,upper class,0.5146299021154805,1.0,before 2015,0.0,0.0,32765,15000.0,sports car,2,0,1,0.0
8958,635121,26-39,male,majority,0-9y,none,poverty,0.3004827485746554,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
